text,What is the start time  this movie playing at liberty
config_2.yml,{'name': 'inform', 'confidence': 0.6258102569031557}
config_3.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.9837464690208435}
config_4.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.9667713046073914}
config_5.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.999832034111023}
config_7.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.9977562427520752}
config_8.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.9997261762619019}
config_9.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.9998494982719421}
final intent,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.9129604203719488, 'count': 4.554274922436903}

text,Which theater playing Deadpool in  hamilton?
config_1.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.8768612742424011}
config_2.yml,{'name': 'theater', 'confidence': 0.43426479992506956}
config_3.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.3996634781360626}
config_4.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.8650763034820557}
config_5.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.8471337556838989}
config_7.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.9027747511863708}
config_8.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.9833102226257324}
config_9.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.8747617602348328}
final intent,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.7709393760929971, 'count': 4.554274922436903}

text,Where I can purchase  3 tickets for batman in los angeles?
config_1.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.728615403175354}
config_2.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_3.yml,{'id': -21300310559382730, 'name': 'theater+starttime', 'confidence': 0.2642310857772827}
config_4.yml,{'id': -21300310559382730, 'name': 'theater+starttime', 'confidence': 0.8498390316963196}
config_5.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.5933581590652466}
config_7.yml,{'id': -2682307823979611560, 'name': 'description', 'confidence': 0.37528666853904724}
config_8.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.5366125106811523}
config_9.yml,{'id': -21300310559382730, 'name': 'theater+starttime', 'confidence': 0.4784858822822571}
final intent,{'id': -2682307823979611560, 'name': 'description', 'confidence': 0.37528666853904724, 'count': 1}

text,What is the name of the theater is playing zootopis
config_1.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.9814020991325378}
config_2.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_3.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.30032315850257874}
config_4.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.7650033831596375}
config_5.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.9335213899612427}
config_7.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.8848349452018738}
config_8.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.9767709374427795}
config_9.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.9305359125137329}
final intent,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.7551824063857726, 'count': 4.554274922436903}

text,Can I get 8  tickets for batman vs superman
config_1.yml,{'id': -2805619149418585164, 'name': 'ticket', 'confidence': 0.6543228030204773}
config_2.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_3.yml,{'id': -4131055796646397858, 'name': 'date+ticket+starttime', 'confidence': 0.47810983657836914}
config_4.yml,{'id': -2805619149418585164, 'name': 'ticket', 'confidence': 0.4763631820678711}
config_5.yml,{'id': -4131055796646397858, 'name': 'date+ticket+starttime', 'confidence': 0.6759853363037109}
config_7.yml,{'id': -2805619149418585164, 'name': 'ticket', 'confidence': 0.6039333343505859}
config_8.yml,{'id': -2805619149418585164, 'name': 'ticket', 'confidence': 0.6193676590919495}
config_9.yml,{'id': -4131055796646397858, 'name': 'date+ticket+starttime', 'confidence': 0.48623448610305786}
final intent,{'id': -4131055796646397858, 'name': 'date+ticket+starttime', 'confidence': 0.3980573991145463, 'count': 3.3881611664220364}

text,who is the main accress
config_1.yml,{'id': 8961119827917642606, 'name': 'actress', 'confidence': 0.5133955478668213}
config_2.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_3.yml,{'id': 8961119827917642606, 'name': 'actress', 'confidence': 0.4970715641975403}
config_4.yml,{'id': 8961119827917642606, 'name': 'actress', 'confidence': 0.835875391960144}
config_5.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_7.yml,{'id': 8961119827917642606, 'name': 'actress', 'confidence': 0.5836370587348938}
config_8.yml,{'id': 8961119827917642606, 'name': 'actress', 'confidence': 0.884648323059082}
config_9.yml,{'id': 8961119827917642606, 'name': 'actress', 'confidence': 0.7281826734542847}
final intent,{'id': 8961119827917642606, 'name': 'actress', 'confidence': 0.6104983982512304, 'count': 4.184125668705559}

text,What start time is it playing at amc pacific place 11
config_1.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.9863473176956177}
config_2.yml,{'name': 'starttime', 'confidence': 0.7411371777909961}
config_3.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_4.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.9945645332336426}
config_5.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.9947239756584167}
config_7.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.9822257161140442}
config_8.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.9995741844177246}
config_9.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.9969591498374939}
final intent,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.8752043617915294, 'count': 4.554274922436903}

text,What is the start time for the brother's grimsby at  emagine in Portland
config_1.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.9986346364021301}
config_2.yml,{'name': 'starttime', 'confidence': 0.43081824542794317}
config_3.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_4.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.997882604598999}
config_5.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.9967699646949768}
config_7.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.9734940528869629}
config_8.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.999330997467041}
config_9.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.9966776967048645}
final intent,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.854644771683405, 'count': 4.554274922436903}

text,What start time can I book for 4 people in chicago
config_1.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.7329280376434326}
config_2.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_3.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.32123255729675293}
config_4.yml,{'id': -21300310559382730, 'name': 'theater+starttime', 'confidence': 0.683496356010437}
config_5.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.6859622001647949}
config_7.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.9456914067268372}
config_8.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.5654849410057068}
config_9.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.8299416899681091}
final intent,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.5687524310739418, 'count': 4.554274922436903}

text,Which day Foxtrot playing in seattle
config_1.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_2.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_3.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_4.yml,{'id': -6262144365243716764, 'name': 'moviename', 'confidence': 0.34738221764564514}
config_5.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_7.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_8.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_9.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
final intent,{'id': -6262144365243716764, 'name': 'moviename', 'confidence': 0.34738221764564514, 'count': 1}

text,What date is it playing in nyc
config_1.yml,{'id': -1737990850315637384, 'name': 'date', 'confidence': 0.762384831905365}
config_2.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_3.yml,{'id': -1737990850315637384, 'name': 'date', 'confidence': 0.3717823922634125}
config_4.yml,{'id': -1737990850315637384, 'name': 'date', 'confidence': 0.8455983996391296}
config_5.yml,{'id': -1737990850315637384, 'name': 'date', 'confidence': 0.9152832627296448}
config_7.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_8.yml,{'id': -1737990850315637384, 'name': 'date', 'confidence': 0.8840698599815369}
config_9.yml,{'id': 5618993161944887993, 'name': 'date+starttime', 'confidence': 0.5571753978729248}
final intent,{'id': -1737990850315637384, 'name': 'date', 'confidence': 0.6132609718534043, 'count': 4.554274922436903}

text,Which theater and start time are available in san francisco
config_1.yml,{'id': -21300310559382730, 'name': 'theater+starttime', 'confidence': 0.8034857511520386}
config_2.yml,{'name': 'theater+starttime', 'confidence': 0.6392397363310804}
config_3.yml,{'id': -6598160610955775057, 'name': 'date+theater+starttime', 'confidence': 0.3672179877758026}
config_4.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_5.yml,{'id': -21300310559382730, 'name': 'theater+starttime', 'confidence': 0.7093735337257385}
config_7.yml,{'id': -21300310559382730, 'name': 'theater+starttime', 'confidence': 0.8677862286567688}
config_8.yml,{'id': -21300310559382730, 'name': 'theater+starttime', 'confidence': 0.8027603030204773}
config_9.yml,{'id': -21300310559382730, 'name': 'theater+starttime', 'confidence': 0.9117242693901062}
final intent,{'id': -21300310559382730, 'name': 'theater+starttime', 'confidence': 0.6583937763830713, 'count': 4.554274922436903}

text,Which theater and start time are available for batman in miami
config_1.yml,{'id': -21300310559382730, 'name': 'theater+starttime', 'confidence': 0.9724091291427612}
config_2.yml,{'name': 'theater+starttime', 'confidence': 0.48463520345384814}
config_3.yml,{'id': -21300310559382730, 'name': 'theater+starttime', 'confidence': 0.7044392228126526}
config_4.yml,{'id': -21300310559382730, 'name': 'theater+starttime', 'confidence': 0.9721986651420593}
config_5.yml,{'id': -21300310559382730, 'name': 'theater+starttime', 'confidence': 0.9877464771270752}
config_7.yml,{'id': -21300310559382730, 'name': 'theater+starttime', 'confidence': 0.9794188141822815}
config_8.yml,{'id': -21300310559382730, 'name': 'theater+starttime', 'confidence': 0.9951199293136597}
config_9.yml,{'id': -21300310559382730, 'name': 'theater+starttime', 'confidence': 0.9946070909500122}
final intent,{'id': -21300310559382730, 'name': 'theater+starttime', 'confidence': 0.8723898631228251, 'count': 4.554274922436903}

text,Available date and time at dallas
config_1.yml,{'id': 5618993161944887993, 'name': 'date+starttime', 'confidence': 0.7666782736778259}
config_2.yml,{'name': 'date+starttime', 'confidence': 0.7512140272839443}
config_3.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_4.yml,{'id': 5618993161944887993, 'name': 'date+starttime', 'confidence': 0.8791014552116394}
config_5.yml,{'id': 5618993161944887993, 'name': 'date+starttime', 'confidence': 0.9610705971717834}
config_7.yml,{'id': 5618993161944887993, 'name': 'date+starttime', 'confidence': 0.901364803314209}
config_8.yml,{'id': 5618993161944887993, 'name': 'date+starttime', 'confidence': 0.8550837635993958}
config_9.yml,{'id': 5618993161944887993, 'name': 'date+starttime', 'confidence': 0.9936031699180603}
final intent,{'id': 5618993161944887993, 'name': 'date+starttime', 'confidence': 0.8075704965172983, 'count': 4.554274922436903}

text,What is the genre
config_1.yml,{'id': -2309746114301102674, 'name': 'genre', 'confidence': 0.7144217491149902}
config_2.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_3.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_4.yml,{'id': -2309746114301102674, 'name': 'genre', 'confidence': 0.48806947469711304}
config_5.yml,{'id': -2309746114301102674, 'name': 'genre', 'confidence': 0.41479620337486267}
config_7.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_8.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_9.yml,{'id': -2309746114301102674, 'name': 'genre', 'confidence': 0.7596479058265686}
final intent,{'id': -2309746114301102674, 'name': 'genre', 'confidence': 0.3935897039083046, 'count': 4.554274922436903}

text,What movies are playing in nyc around 10 am
config_1.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_2.yml,{'name': 'inform', 'confidence': 0.4278886653449085}
config_3.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_4.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_5.yml,{'id': -6262144365243716764, 'name': 'moviename', 'confidence': 0.7168105244636536}
config_7.yml,{'id': 5618993161944887993, 'name': 'date+starttime', 'confidence': 0.37447088956832886}
config_8.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_9.yml,{'id': 5618993161944887993, 'name': 'date+starttime', 'confidence': 0.6612618565559387}
final intent,{'id': -6262144365243716764, 'name': 'moviename', 'confidence': 0.535884503897044, 'count': 1.4796163069544366}

text,I want to watch a action movie tomorrow
config_1.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.9993196129798889}
config_2.yml,{'name': 'inform', 'confidence': 0.5189084510829701}
config_3.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.9614815711975098}
config_4.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.9679739475250244}
config_5.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.9998554587364197}
config_7.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.991377055644989}
config_8.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.9985857605934143}
config_9.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.9983216524124146}
final intent,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.9015778384136579, 'count': 4.554274922436903}

text,I'd like some tickets before12pm
config_1.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.9989482760429382}
config_2.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_3.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.9960770606994629}
config_4.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.9985600709915161}
config_5.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.9991940259933472}
config_7.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.9987307786941528}
config_8.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.9987569451332092}
config_9.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.9987648129463196}
final intent,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.8900027927817505, 'count': 4.554274922436903}

text,no, i don't think so
config_1.yml,{'id': 7332266980149394521, 'name': 'deny', 'confidence': 0.9773397445678711}
config_2.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_3.yml,{'id': 7332266980149394521, 'name': 'deny', 'confidence': 0.9221504330635071}
config_4.yml,{'id': 7332266980149394521, 'name': 'deny', 'confidence': 0.9956337213516235}
config_5.yml,{'id': 7332266980149394521, 'name': 'deny', 'confidence': 0.9742334485054016}
config_7.yml,{'id': 7332266980149394521, 'name': 'deny', 'confidence': 0.8442479968070984}
config_8.yml,{'id': 7332266980149394521, 'name': 'deny', 'confidence': 0.9928247928619385}
config_9.yml,{'id': 7332266980149394521, 'name': 'deny', 'confidence': 0.9912102222442627}
final intent,{'id': 7332266980149394521, 'name': 'deny', 'confidence': 0.8582634535097166, 'count': 4.554274922436903}

text,Hello, Good morning
config_1.yml,{'id': -1602907885022194515, 'name': 'greeting', 'confidence': 0.9998849630355835}
config_2.yml,{'name': 'greeting', 'confidence': 0.34088332130402144}
config_3.yml,{'id': -1602907885022194515, 'name': 'greeting', 'confidence': 0.8693667054176331}
config_4.yml,{'id': -1602907885022194515, 'name': 'greeting', 'confidence': 0.9993663430213928}
config_5.yml,{'id': -1602907885022194515, 'name': 'greeting', 'confidence': 0.9988875985145569}
config_7.yml,{'id': -1602907885022194515, 'name': 'greeting', 'confidence': 0.9622353315353394}
config_8.yml,{'id': -1602907885022194515, 'name': 'greeting', 'confidence': 0.997999370098114}
config_9.yml,{'id': -1602907885022194515, 'name': 'greeting', 'confidence': 0.997873067855835}
final intent,{'id': -1602907885022194515, 'name': 'greeting', 'confidence': 0.8812122973656693, 'count': 4.554274922436903}

text,That's sounds great
config_1.yml,{'id': -8947461383299285800, 'name': 'confirm_answer', 'confidence': 0.7537136673927307}
config_2.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_3.yml,{'id': -8947461383299285800, 'name': 'confirm_answer', 'confidence': 0.2927841246128082}
config_4.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_5.yml,{'id': -8947461383299285800, 'name': 'confirm_answer', 'confidence': 0.6086616516113281}
config_7.yml,{'id': -8947461383299285800, 'name': 'confirm_answer', 'confidence': 0.4418574571609497}
config_8.yml,{'id': -8947461383299285800, 'name': 'confirm_answer', 'confidence': 0.9917423129081726}
config_9.yml,{'id': -8947461383299285800, 'name': 'confirm_answer', 'confidence': 0.9630333781242371}
final intent,{'id': -8947461383299285800, 'name': 'confirm_answer', 'confidence': 0.58662020345691, 'count': 4.554274922436903}

text,Where I can watch it
config_1.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.6272906064987183}
config_2.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_3.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.6561528444290161}
config_4.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.504123330116272}
config_5.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_7.yml,{'id': 7332266980149394521, 'name': 'deny', 'confidence': 0.38957372307777405}
config_8.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.48426565527915955}
config_9.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.5423200726509094}
final intent,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.496180260181427, 'count': 1.6666666666666667}

text,Which theater is playing 3d Avengers in atlanta
config_1.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.9693364500999451}
config_2.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_3.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_4.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.8237698078155518}
config_5.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.7985263466835022}
config_7.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.8247914910316467}
config_8.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.9106005430221558}
config_9.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.8844594359397888}
final intent,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.734727974559251, 'count': 4.554274922436903}

text,When is it playing at nyc
config_1.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_2.yml,{'name': 'starttime', 'confidence': 0.31676427807206897}
config_3.yml,{'id': -1737990850315637384, 'name': 'date', 'confidence': 0.18112637102603912}
config_4.yml,{'id': -4131055796646397858, 'name': 'date+ticket+starttime', 'confidence': 0.4896451532840729}
config_5.yml,{'id': 5618993161944887993, 'name': 'date+starttime', 'confidence': 0.6542659401893616}
config_7.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.49614211916923523}
config_8.yml,{'id': -997857881699733507, 'name': 'thanks', 'confidence': 0.5185222029685974}
config_9.yml,{'id': 5618993161944887993, 'name': 'date+starttime', 'confidence': 0.7314488887786865}
final intent,{'id': -997857881699733507, 'name': 'thanks', 'confidence': 0.5185222029685974, 'count': 1}

text,what are the available theater for DeadPool
config_1.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.7164214253425598}
config_2.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_3.yml,{'id': -21300310559382730, 'name': 'theater+starttime', 'confidence': 0.24304825067520142}
config_4.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.6705885529518127}
config_5.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.6887804269790649}
config_7.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.7168053984642029}
config_8.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.923340916633606}
config_9.yml,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.6179422736167908}
final intent,{'id': 4550906635586351293, 'name': 'theater', 'confidence': 0.5919024432815332, 'count': 4.554274922436903}

text,any time is okay
config_1.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.358243852853775}
config_2.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_3.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_4.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.7395641803741455}
config_5.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.6115281581878662}
config_7.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.3255564272403717}
config_8.yml,{'id': -997857881699733507, 'name': 'thanks', 'confidence': 0.45309025049209595}
config_9.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
final intent,{'id': -997857881699733507, 'name': 'thanks', 'confidence': 0.45309025049209595, 'count': 1}

text,can you get 2 tickets for 4.00 pm for Antman?
config_1.yml,{'id': -2805619149418585164, 'name': 'ticket', 'confidence': 0.34481140971183777}
config_2.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_3.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.31074967980384827}
config_4.yml,{'id': -4131055796646397858, 'name': 'date+ticket+starttime', 'confidence': 0.3862626552581787}
config_5.yml,{'id': -4131055796646397858, 'name': 'date+ticket+starttime', 'confidence': 0.5117105841636658}
config_7.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_8.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.3789544403553009}
config_9.yml,{'id': -1737990850315637384, 'name': 'date', 'confidence': 0.33260393142700195}
final intent,{'id': -4131055796646397858, 'name': 'date+ticket+starttime', 'confidence': 0.3061073219066127, 'count': 2.36056166056166}

text,That is right
config_1.yml,{'id': 1872247774330146925, 'name': 'zip', 'confidence': 0.3448880910873413}
config_2.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_3.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_4.yml,{'id': -8947461383299285800, 'name': 'confirm_answer', 'confidence': 0.4415086507797241}
config_5.yml,{'id': -8947461383299285800, 'name': 'confirm_answer', 'confidence': 0.6250665187835693}
config_7.yml,{'id': -8947461383299285800, 'name': 'confirm_answer', 'confidence': 0.3656850755214691}
config_8.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_9.yml,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.3711027503013611}
final intent,{'id': 1637436827275236992, 'name': 'inform', 'confidence': 0.3711027503013611, 'count': 1}

text,Book 3 tickets for batman movie
config_1.yml,{'id': -4131055796646397858, 'name': 'date+ticket+starttime', 'confidence': 0.41469451785087585}
config_2.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_3.yml,{'id': -4131055796646397858, 'name': 'date+ticket+starttime', 'confidence': 0.4367612302303314}
config_4.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_5.yml,{'id': -144971871335042959, 'name': 'starttime', 'confidence': 0.43597716093063354}
config_7.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_8.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_9.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
final intent,{'id': -4131055796646397858, 'name': 'date+ticket+starttime', 'confidence': 0.2968478724320327, 'count': 1.7000345572763185}

text,can you please buy 7 tickets for the magnificent movie for the 8.00 pm
config_1.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
