text,What is the start time  this movie playing at liberty
text,who is the main accress
config_1.yml,{'id': 7265645573264001352, 'name': 'actress', 'confidence': 0.5133955478668213}
config_4.yml,{'id': 7265645573264001352, 'name': 'actress', 'confidence': 0.835875391960144}
config_5.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_8.yml,{'id': 7265645573264001352, 'name': 'actress', 'confidence': 0.884648323059082}
config_9.yml,{'id': 7265645573264001352, 'name': 'actress', 'confidence': 0.7281826734542847}
final intent,{'id': 7265645573264001352, 'name': 'actress', 'confidence': 0.6266494270814824, 'count': 3.342190521171413}

text,What start time is it playing at amc pacific place 11
config_1.yml,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.9863473176956177}
config_4.yml,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.9945645332336426}
config_5.yml,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.9947239756584167}
config_8.yml,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.9995741844177246}
config_9.yml,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.9969591498374939}
final intent,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.9273072555664352, 'count': 3.342190521171413}

text,What is the start time for the brother's grimsby at  emagine in Portland
config_1.yml,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.9986346364021301}
config_4.yml,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.997882604598999}
config_5.yml,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.9967699646949768}
config_8.yml,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.999330997467041}
config_9.yml,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.9966776967048645}
final intent,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.9298492610719894, 'count': 3.342190521171413}

text,What start time can I book for 4 people in chicago
config_1.yml,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.7329280376434326}
config_4.yml,{'id': 1132536337736944951, 'name': 'theater+starttime', 'confidence': 0.683496356010437}
config_5.yml,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.6859622001647949}
config_8.yml,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.5654849410057068}
config_9.yml,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.8299416899681091}
final intent,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.57310258025346, 'count': 3.342190521171413}

text,Which day Foxtrot playing in seattle
config_1.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_4.yml,{'id': 1636443969415100984, 'name': 'moviename', 'confidence': 0.34738221764564514}
config_5.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_8.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_9.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
final intent,{'id': 1636443969415100984, 'name': 'moviename', 'confidence': 0.34738221764564514, 'count': 1}

text,What date is it playing in nyc
config_1.yml,{'id': 8733752292565718293, 'name': 'date', 'confidence': 0.762384831905365}
config_4.yml,{'id': 8733752292565718293, 'name': 'date', 'confidence': 0.8455983996391296}
config_5.yml,{'id': 8733752292565718293, 'name': 'date', 'confidence': 0.9152832627296448}
config_8.yml,{'id': 8733752292565718293, 'name': 'date', 'confidence': 0.8840698599815369}
config_9.yml,{'id': -2100106508000936055, 'name': 'date+starttime', 'confidence': 0.5571753978729248}
final intent,{'id': 8733752292565718293, 'name': 'date', 'confidence': 0.7160366518335364, 'count': 3.342190521171413}

text,Which theater and start time are available in san francisco
config_1.yml,{'id': 1132536337736944951, 'name': 'theater+starttime', 'confidence': 0.8034857511520386}
config_4.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_5.yml,{'id': 1132536337736944951, 'name': 'theater+starttime', 'confidence': 0.7093735337257385}
config_8.yml,{'id': 1132536337736944951, 'name': 'theater+starttime', 'confidence': 0.8027603030204773}
config_9.yml,{'id': 1132536337736944951, 'name': 'theater+starttime', 'confidence': 0.9117242693901062}
final intent,{'id': 1132536337736944951, 'name': 'theater+starttime', 'confidence': 0.6777299128120288, 'count': 3.342190521171413}

text,Which theater and start time are available for batman in miami
config_1.yml,{'id': 1132536337736944951, 'name': 'theater+starttime', 'confidence': 0.9724091291427612}
config_4.yml,{'id': 1132536337736944951, 'name': 'theater+starttime', 'confidence': 0.9721986651420593}
config_5.yml,{'id': 1132536337736944951, 'name': 'theater+starttime', 'confidence': 0.9877464771270752}
config_8.yml,{'id': 1132536337736944951, 'name': 'theater+starttime', 'confidence': 0.9951199293136597}
config_9.yml,{'id': 1132536337736944951, 'name': 'theater+starttime', 'confidence': 0.9946070909500122}
final intent,{'id': 1132536337736944951, 'name': 'theater+starttime', 'confidence': 0.918181971012934, 'count': 3.342190521171413}

text,Available date and time at dallas
config_1.yml,{'id': -2100106508000936055, 'name': 'date+starttime', 'confidence': 0.7666782736778259}
config_4.yml,{'id': -2100106508000936055, 'name': 'date+starttime', 'confidence': 0.8791014552116394}
config_5.yml,{'id': -2100106508000936055, 'name': 'date+starttime', 'confidence': 0.9610705971717834}
config_8.yml,{'id': -2100106508000936055, 'name': 'date+starttime', 'confidence': 0.8550837635993958}
config_9.yml,{'id': -2100106508000936055, 'name': 'date+starttime', 'confidence': 0.9936031699180603}
final intent,{'id': -2100106508000936055, 'name': 'date+starttime', 'confidence': 0.8395342132420957, 'count': 3.342190521171413}

text,What is the genre
config_1.yml,{'id': -968334981396479624, 'name': 'genre', 'confidence': 0.7144217491149902}
config_4.yml,{'id': -968334981396479624, 'name': 'genre', 'confidence': 0.48806947469711304}
config_5.yml,{'id': -968334981396479624, 'name': 'genre', 'confidence': 0.41479620337486267}
config_8.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_9.yml,{'id': -968334981396479624, 'name': 'genre', 'confidence': 0.7596479058265686}
final intent,{'id': -968334981396479624, 'name': 'genre', 'confidence': 0.4665554322216775, 'count': 3.342190521171413}

text,What movies are playing in nyc around 10 am
config_1.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_4.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_5.yml,{'id': 1636443969415100984, 'name': 'moviename', 'confidence': 0.7168105244636536}
config_8.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_9.yml,{'id': -2100106508000936055, 'name': 'date+starttime', 'confidence': 0.6612618565559387}
final intent,{'id': 1636443969415100984, 'name': 'moviename', 'confidence': 0.7168105244636536, 'count': 1}

text,I want to watch a action movie tomorrow
config_1.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.9993196129798889}
config_4.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.9679739475250244}
config_5.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.9998554587364197}
config_8.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.9985857605934143}
config_9.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.9983216524124146}
final intent,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.9245781334940258, 'count': 3.342190521171413}

text,I'd like some tickets before12pm
config_1.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.9989482760429382}
config_4.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.9985600709915161}
config_5.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.9991940259933472}
config_8.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.9987569451332092}
config_9.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.9987648129463196}
final intent,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.9308170596735479, 'count': 3.342190521171413}

text,no, i don't think so
config_1.yml,{'id': -661812718239222399, 'name': 'deny', 'confidence': 0.9773397445678711}
config_4.yml,{'id': -661812718239222399, 'name': 'deny', 'confidence': 0.9956337213516235}
config_5.yml,{'id': -661812718239222399, 'name': 'deny', 'confidence': 0.9742334485054016}
config_8.yml,{'id': -661812718239222399, 'name': 'deny', 'confidence': 0.9928247928619385}
config_9.yml,{'id': -661812718239222399, 'name': 'deny', 'confidence': 0.9912102222442627}
final intent,{'id': -661812718239222399, 'name': 'deny', 'confidence': 0.9197759612391524, 'count': 3.342190521171413}

text,Hello, Good morning
config_1.yml,{'id': 6002333040134686074, 'name': 'greeting', 'confidence': 0.9998849630355835}
config_4.yml,{'id': 6002333040134686074, 'name': 'greeting', 'confidence': 0.9993663430213928}
config_5.yml,{'id': 6002333040134686074, 'name': 'greeting', 'confidence': 0.9988875985145569}
config_8.yml,{'id': 6002333040134686074, 'name': 'greeting', 'confidence': 0.997999370098114}
config_9.yml,{'id': 6002333040134686074, 'name': 'greeting', 'confidence': 0.997873067855835}
final intent,{'id': 6002333040134686074, 'name': 'greeting', 'confidence': 0.9307110554180824, 'count': 3.342190521171413}

text,That's sounds great
config_1.yml,{'id': -3261789652363308733, 'name': 'confirm_answer', 'confidence': 0.7537136673927307}
config_4.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_5.yml,{'id': -3261789652363308733, 'name': 'confirm_answer', 'confidence': 0.6086616516113281}
config_8.yml,{'id': -3261789652363308733, 'name': 'confirm_answer', 'confidence': 0.9917423129081726}
config_9.yml,{'id': -3261789652363308733, 'name': 'confirm_answer', 'confidence': 0.9630333781242371}
final intent,{'id': -3261789652363308733, 'name': 'confirm_answer', 'confidence': 0.6826532097074068, 'count': 3.342190521171413}

text,Where I can watch it
config_1.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.6272906064987183}
config_4.yml,{'id': 4299384937748258224, 'name': 'theater', 'confidence': 0.504123330116272}
config_5.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_8.yml,{'id': 4299384937748258224, 'name': 'theater', 'confidence': 0.48426565527915955}
config_9.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.5423200726509094}
final intent,{'id': 4299384937748258224, 'name': 'theater', 'confidence': 0.496180260181427, 'count': 1.6666666666666667}

text,Which theater is playing 3d Avengers in atlanta
config_1.yml,{'id': 4299384937748258224, 'name': 'theater', 'confidence': 0.9693364500999451}
config_4.yml,{'id': 4299384937748258224, 'name': 'theater', 'confidence': 0.8237698078155518}
config_5.yml,{'id': 4299384937748258224, 'name': 'theater', 'confidence': 0.7985263466835022}
config_8.yml,{'id': 4299384937748258224, 'name': 'theater', 'confidence': 0.9106005430221558}
config_9.yml,{'id': 4299384937748258224, 'name': 'theater', 'confidence': 0.8844594359397888}
final intent,{'id': 4299384937748258224, 'name': 'theater', 'confidence': 0.8103777749509212, 'count': 3.342190521171413}

text,When is it playing at nyc
config_1.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_4.yml,{'id': 1681894658104567846, 'name': 'date+ticket+starttime', 'confidence': 0.4896451532840729}
config_5.yml,{'id': -2100106508000936055, 'name': 'date+starttime', 'confidence': 0.6542659401893616}
config_8.yml,{'id': 8323041221529684092, 'name': 'thanks', 'confidence': 0.5185222029685974}
config_9.yml,{'id': -2100106508000936055, 'name': 'date+starttime', 'confidence': 0.7314488887786865}
final intent,{'id': 8323041221529684092, 'name': 'thanks', 'confidence': 0.5185222029685974, 'count': 1}

text,what are the available theater for DeadPool
config_1.yml,{'id': 4299384937748258224, 'name': 'theater', 'confidence': 0.7164214253425598}
config_4.yml,{'id': 4299384937748258224, 'name': 'theater', 'confidence': 0.6705885529518127}
config_5.yml,{'id': 4299384937748258224, 'name': 'theater', 'confidence': 0.6887804269790649}
config_8.yml,{'id': 4299384937748258224, 'name': 'theater', 'confidence': 0.923340916633606}
config_9.yml,{'id': 4299384937748258224, 'name': 'theater', 'confidence': 0.6179422736167908}
final intent,{'id': 4299384937748258224, 'name': 'theater', 'confidence': 0.6743088914892023, 'count': 3.342190521171413}

text,any time is okay
config_1.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.358243852853775}
config_4.yml,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.7395641803741455}
config_5.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.6115281581878662}
config_8.yml,{'id': 8323041221529684092, 'name': 'thanks', 'confidence': 0.45309025049209595}
config_9.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
final intent,{'id': 8323041221529684092, 'name': 'thanks', 'confidence': 0.45309025049209595, 'count': 1}

text,can you get 2 tickets for 4.00 pm for Antman?
config_1.yml,{'id': -123642260540754334, 'name': 'ticket', 'confidence': 0.34481140971183777}
config_4.yml,{'id': 1681894658104567846, 'name': 'date+ticket+starttime', 'confidence': 0.3862626552581787}
config_5.yml,{'id': 1681894658104567846, 'name': 'date+ticket+starttime', 'confidence': 0.5117105841636658}
config_8.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.3789544403553009}
config_9.yml,{'id': 8733752292565718293, 'name': 'date', 'confidence': 0.33260393142700195}
final intent,{'id': 1681894658104567846, 'name': 'date+ticket+starttime', 'confidence': 0.43670558067878196, 'count': 1.6725274725274726}

text,That is right
config_1.yml,{'id': -8894092300731387332, 'name': 'zip', 'confidence': 0.3448880910873413}
config_4.yml,{'id': -3261789652363308733, 'name': 'confirm_answer', 'confidence': 0.4415086507797241}
config_5.yml,{'id': -3261789652363308733, 'name': 'confirm_answer', 'confidence': 0.6250665187835693}
config_8.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_9.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.3711027503013611}
final intent,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.3711027503013611, 'count': 1}

text,Book 3 tickets for batman movie
config_1.yml,{'id': 1681894658104567846, 'name': 'date+ticket+starttime', 'confidence': 0.41469451785087585}
config_4.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_5.yml,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.43597716093063354}
config_8.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_9.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
final intent,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.36684051159764647, 'count': 1.6652806652806653}

text,can you please buy 7 tickets for the magnificent movie for the 8.00 pm
config_1.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_4.yml,{'id': 4552594128402452841, 'name': 'date+theater', 'confidence': 0.5213486552238464}
config_5.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.3636767268180847}
config_8.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.8820480704307556}
config_9.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.8403006792068481}
final intent,{'id': 4552594128402452841, 'name': 'date+theater', 'confidence': 0.5213486552238464, 'count': 1}

text,Thank you for your service
config_1.yml,{'id': 8323041221529684092, 'name': 'thanks', 'confidence': 0.8743088245391846}
config_4.yml,{'id': 8323041221529684092, 'name': 'thanks', 'confidence': 0.7243379950523376}
config_5.yml,{'id': 8323041221529684092, 'name': 'thanks', 'confidence': 0.9398532509803772}
config_8.yml,{'id': 8323041221529684092, 'name': 'thanks', 'confidence': 0.8014318346977234}
config_9.yml,{'id': 8323041221529684092, 'name': 'thanks', 'confidence': 0.9609467387199402}
final intent,{'id': 8323041221529684092, 'name': 'thanks', 'confidence': 0.7997949806481509, 'count': 3.342190521171413}

text,That will work for me
config_1.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_4.yml,{'id': 4299384937748258224, 'name': 'theater', 'confidence': 0.3659546673297882}
config_5.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_8.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_9.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
final intent,{'id': 4299384937748258224, 'name': 'theater', 'confidence': 0.3659546673297882, 'count': 1}

text,Can I know avaible start times
config_1.yml,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.7901691794395447}
config_4.yml,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.7483220100402832}
config_5.yml,{'id': 1681894658104567846, 'name': 'date+ticket+starttime', 'confidence': 0.4461735188961029}
config_8.yml,{'id': 1132536337736944951, 'name': 'theater+starttime', 'confidence': 0.7380625009536743}
config_9.yml,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.8123654127120972}
final intent,{'id': -4412287721600188854, 'name': 'starttime', 'confidence': 0.5141560812594179, 'count': 3.342190521171413}

text,yes , please
config_1.yml,{'id': -3261789652363308733, 'name': 'confirm_answer', 'confidence': 0.9009771943092346}
config_4.yml,{'id': -3261789652363308733, 'name': 'confirm_answer', 'confidence': 0.6270712018013}
config_5.yml,{'id': -3261789652363308733, 'name': 'confirm_answer', 'confidence': 0.7491369247436523}
config_8.yml,{'id': -3261789652363308733, 'name': 'confirm_answer', 'confidence': 0.9566136002540588}
config_9.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
final intent,{'id': -3261789652363308733, 'name': 'confirm_answer', 'confidence': 0.6775635689726214, 'count': 3.342190521171413}

text,what are the cities the Black swan playing
config_1.yml,{'id': 8721403847827670157, 'name': 'video_format', 'confidence': 0.4675273001194}
config_4.yml,{'id': -3250810667735645287, 'name': 'city', 'confidence': 0.6909358501434326}
config_5.yml,{'id': -3250810667735645287, 'name': 'city', 'confidence': 0.33835357427597046}
config_8.yml,{'id': -3250810667735645287, 'name': 'city', 'confidence': 0.4692066013813019}
config_9.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
final intent,{'id': -3250810667735645287, 'name': 'city', 'confidence': 0.3906396565892693, 'count': 3.6925089925089924}

text,No, not that
config_1.yml,{'id': -661812718239222399, 'name': 'deny', 'confidence': 0.9208627343177795}
config_4.yml,{'id': -661812718239222399, 'name': 'deny', 'confidence': 0.9945566654205322}
config_5.yml,{'id': -661812718239222399, 'name': 'deny', 'confidence': 0.9059314727783203}
config_8.yml,{'id': -661812718239222399, 'name': 'deny', 'confidence': 0.9782522320747375}
config_9.yml,{'id': -661812718239222399, 'name': 'deny', 'confidence': 0.992344319820404}
final intent,{'id': -661812718239222399, 'name': 'deny', 'confidence': 0.8959967321389898, 'count': 3.342190521171413}

text,sorry, i do not like it
config_1.yml,{'id': -661812718239222399, 'name': 'deny', 'confidence': 0.6943003535270691}
config_4.yml,{'id': -661812718239222399, 'name': 'deny', 'confidence': 0.9397976994514465}
config_5.yml,{'id': -661812718239222399, 'name': 'deny', 'confidence': 0.945479154586792}
config_8.yml,{'id': -661812718239222399, 'name': 'deny', 'confidence': 0.9249495267868042}
config_9.yml,{'id': -661812718239222399, 'name': 'deny', 'confidence': 0.8470436334609985}
final intent,{'id': -661812718239222399, 'name': 'deny', 'confidence': 0.8245140204322638, 'count': 3.342190521171413}

text,which are theaters bird box moive in portland
config_1.yml,{'id': 1132536337736944951, 'name': 'theater+starttime', 'confidence': 0.9055302739143372}
config_4.yml,{'id': 1132536337736944951, 'name': 'theater+starttime', 'confidence': 0.9157543182373047}
config_5.yml,{'id': 1132536337736944951, 'name': 'theater+starttime', 'confidence': 0.8515034317970276}
config_8.yml,{'id': 1132536337736944951, 'name': 'theater+starttime', 'confidence': 0.6523358821868896}
config_9.yml,{'id': 1132536337736944951, 'name': 'theater+starttime', 'confidence': 0.9836205840110779}
final intent,{'id': 1132536337736944951, 'name': 'theater+starttime', 'confidence': 0.800138648237971, 'count': 3.342190521171413}

text,I like to see quiet place movie at 12:00 pm in los angeles?
config_1.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_4.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_5.yml,{'name': 'nlu_fallback', 'confidence': 1.0}
config_8.yml,{'id': 1636443969415100984, 'name': 'moviename', 'confidence': 0.4110972285270691}
config_9.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.7596192955970764}
final intent,{'id': 1636443969415100984, 'name': 'moviename', 'confidence': 0.4110972285270691, 'count': 1}

text,Bye, nice work
config_1.yml,{'id': 8323041221529684092, 'name': 'thanks', 'confidence': 0.9435081481933594}
config_4.yml,{'id': 8323041221529684092, 'name': 'thanks', 'confidence': 0.40442076325416565}
config_5.yml,{'id': 8323041221529684092, 'name': 'thanks', 'confidence': 0.9800702929496765}
config_8.yml,{'id': 8323041221529684092, 'name': 'thanks', 'confidence': 0.8573993444442749}
config_9.yml,{'id': 8323041221529684092, 'name': 'thanks', 'confidence': 0.8958171606063843}
final intent,{'id': 8323041221529684092, 'name': 'thanks', 'confidence': 0.7489670490309145, 'count': 3.342190521171413}

text,can you please buy me movie tickets at liberty?
config_1.yml,{'id': 8323041221529684092, 'name': 'thanks', 'confidence': 0.3377431035041809}
config_4.yml,{'id': 1681894658104567846, 'name': 'date+ticket+starttime', 'confidence': 0.3626951575279236}
config_5.yml,{'id': 1681894658104567846, 'name': 'date+ticket+starttime', 'confidence': 0.689448893070221}
config_8.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.44937604665756226}
config_9.yml,{'id': -2100106508000936055, 'name': 'date+starttime', 'confidence': 0.6250819563865662}
final intent,{'id': 1681894658104567846, 'name': 'date+ticket+starttime', 'confidence': 0.32519298266606705, 'count': 3.0044748044748046}

text,Hi, good evening !!!
config_1.yml,{'id': 6002333040134686074, 'name': 'greeting', 'confidence': 0.9997848868370056}
config_4.yml,{'id': 6002333040134686074, 'name': 'greeting', 'confidence': 0.9991664886474609}
config_5.yml,{'id': 6002333040134686074, 'name': 'greeting', 'confidence': 0.9986380934715271}
config_8.yml,{'id': 6002333040134686074, 'name': 'greeting', 'confidence': 0.9985846281051636}
config_9.yml,{'id': 6002333040134686074, 'name': 'greeting', 'confidence': 0.9957326054573059}
final intent,{'id': 6002333040134686074, 'name': 'greeting', 'confidence': 0.9302977388689078, 'count': 3.342190521171413}

text,I want to get movie tickets for tomorrow at 8.00 pm ? 
config_1.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.9824073910713196}
config_4.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.9527187943458557}
config_5.yml,{'id': 8910186300437800084, 'name': 'inform', 'confidence': 0.9917412996292114}
